0,0,0.269072576308063,0.269072576308063
0,0,0.269527745736567,0.269527745736567
0,0,0.269818816920839,0.269818816920839
0,0,0.269872695041758,0.269872695041758
0,0,0.269870564495481,0.269870564495481
0,0,0.269926176960044,0.269926176960044
0,0,0.270039845147861,0.270039845147861
0,0,0.27015088573766,0.27015088573766
0,0,0.270216378266961,0.270216378266961
0,0,0.270241687988852,0.270241687988852
0,0,0.270268898243477,0.270268898243477
0,0,0.270342333994588,0.270342333994588
0,0,0.270478983779739,0.270478983779739
0,0,0.270658085037619,0.270658085037619
0,0,0.270834686246359,0.270834686246359
0,0,0.270960940972652,0.270960940972652
0,0,0.271007739457444,0.271007739457444
0,0,0.270973875637651,0.270973875637651
0,0,0.270885524519387,0.270885524519387
0,0,0.270784701487891,0.270784701487891
0,0,0.270715187869935,0.270715187869935
0,0,0.270707803340205,0.270707803340205
0,0,0.270772392854272,0.270772392854272
0,0,0.270894347399898,0.270894347399898
0,0,0.271041124776194,0.271041124776194
0,0,0.271172060592308,0.271172060592308
0,0,0.271254028582741,0.271254028582741
0,0,0.271272897144852,0.271272897144852
0,0,0.271244431339968,0.271244431339968
0,0,0.271208948682322,0.271208948682322
0,0,0.271217925004257,0.271217925004257
0,0,0.271308833785191,0.271308833785191
0,0,0.271488380863543,0.271488380863543
0,0,0.271722948902236,0.271722948902236
0,0,0.271962603742545,0.271962603742545
0,0,0.272169951550247,0.272169951550247
0,0,0.272359748549466,0.272359748549466
0,0,0.272585168453774,0.272585168453774
0,0,0.272898764067344,0.272898764067344
0,0,0.273250830774008,0.273250830774008
0,0,0.27348260603119,0.27348260603119
0,0,0.273403421693331,0.273403421693331
0,0,0.273287822520597,0.273287822520597
0,0,0.273949011695689,0.273949011695689
0,0,0.274663533896871,0.274663533896871
0,0,0.275050136390357,0.275050136390357
0,0,0.275244835500184,0.275244835500184
0,0,0.275408859157719,0.275408859157719
0,0,0.275607669199898,0.275607669199898
0,0,0.275798391038869,0.275798391038869
0,0,0.275924961636692,0.275924961636692
0,0,0.275965701051813,0.275965701051813
0,0,0.275954436498689,0.275954436498689
0,0,0.275945846089004,0.275945846089004
